Id,Prediction
18059,2317689.2733333334
18060,4493619.98
18061,4464872.926666667
18062,4322808.6
18063,4731115.6866666665
18064,4612446.386666667
18065,3623126.42
18066,5677165.273333333
18067,3319418.433333333
18068,7578223.586666667
18069,4086408.033333333
18070,7315666.6
18071,4623051.3533333335
18072,5095025.113333333
18073,3244175.3533333335
18074,4666883.6466666665
18075,4139475.6266666665
18076,5643348.273333333
18077,4946516.233333333
18078,4273398.993333333
18079,4724786.72
18080,3824960.473333333
18081,5345016.273333333
18082,7675186.833333333
18083,3834171.3466666667
18084,2002050.98
18085,10463423.12
18086,7848122.946666666
18087,5507907.113333333
18088,4563861.046666667
18089,4682270.74
18090,3459684.8133333335
18091,2539349.5733333332
18092,3579028.98
18093,3645729.2266666666
18094,4046728.6133333333
18095,4666522.873333333
18096,4090917.966666667
18097,3784581.6
18098,5008055.373333333
18099,5060398.253333333
18100,3939625.66
18101,3938003.2333333334
18102,4081434.2066666665
18103,5931268.12
18104,6391400.466666667
18105,2338189.5
18106,5079355.3
18107,5440983.346666667
18108,3984519.3666666667
18109,5975930.833333333
18110,3200872.2
18111,10162453.02
18112,4068629.2666666666
18113,6236328.066666666
18114,4193677.32
18115,4903176.586666667
18116,5187103.8
18117,7108729.64
18118,5867620.373333333
18119,4688127.6
18120,4908397.946666666
18121,3922500.4266666668
18122,4132260.18
18123,2134287.2066666665
18124,3951484.8
18125,3495302.04
18126,4808212.406666666
18127,2866196.1133333333
18128,4680224.326666667
18129,2552646.94
18130,2931568.2666666666
18131,3700903.12
18132,4339328.173333333
18133,5910370.3133333335
18134,5352885.773333333
18135,6611490.913333333
18136,4190677.7333333334
18137,4811932.626666667
18138,3562575.02
18139,4853864.073333333
18140,4928935.0
18141,5772450.126666667
18142,5018199.78
18143,3296727.013333333
18144,2215493.953333333
18145,4370676.286666667
18146,6355122.466666667
18147,2410603.966666667
18148,4269481.166666667
18149,3431823.3933333335
18150,4161809.993333333
18151,4176688.933333333
18152,4670546.993333333
18153,5927645.326666667
18154,3351415.9133333336
18155,4806095.8133333335
18156,2206899.6866666665
18157,4907606.406666666
18158,2079052.4533333334
18159,4746268.566666666
18160,5215903.1
18161,5875909.1866666665
18162,3399550.7333333334
18163,5110972.08
18164,6483304.933333334
18165,6020196.153333333
18166,3688708.1866666665
18167,4104964.973333333
18168,4948785.8
18169,6289234.346666667
18170,4294809.193333333
18171,3906092.8266666667
18172,6896608.426666667
18173,5386789.626666667
18174,5141745.066666666
18175,5532406.526666666
18176,2547555.8266666667
18177,4888807.14
18178,5351005.473333334
18179,3355678.7133333334
18180,5981608.14
18181,3850124.1733333333
18182,8377228.92
18183,5187141.286666667
18184,5270142.606666666
18185,5166139.546666667
18186,3604056.66
18187,3775726.5
18188,6251623.14
18189,7754023.44
18190,5248288.873333333
18191,3829596.6333333333
18192,5014379.053333334
18193,6163688.62
18194,5387086.013333334
18195,5171378.733333333
18196,4902192.58
18197,4098233.42
18198,4795410.633333334
18199,4847517.8
18200,4495072.833333333
18201,4996649.3
18202,7662868.86
18203,5798342.56
18204,3955588.486666667
18205,4887733.62
18206,4993020.233333333
18207,3745006.013333333
18208,4812488.986666666
18209,3730641.7
18210,4369595.953333333
18211,6104844.013333334
18212,5654359.533333333
18213,4120799.6133333333
18214,4465552.213333333
18215,5737205.746666667
18216,6805829.246666667
18217,4690255.566666666
18218,3316393.026666667
18219,4006130.526666667
18220,4545264.213333333
18221,3220491.5866666664
18222,4106845.8
18223,3585694.02
18224,5388349.8533333335
18225,5991174.666666667
18226,4138842.526666667
18227,3057533.0933333333
18228,4015057.0933333333
18229,3008343.44
18230,3987969.66
18231,4054464.52
18232,5629292.753333333
18233,3648933.9
18234,4955754.926666667
18235,5031976.566666666
18236,4897201.073333333
18237,4841497.42
18238,5527796.746666667
18239,4128635.34
18240,3346088.2733333334
18241,4105104.9133333336
18242,5786757.566666666
18243,3638773.44
18244,4688450.973333334
18245,4420236.1466666665
18246,4798099.58
18247,5598429.466666667
18248,3892029.1933333334
18249,4961433.266666667
18250,6943306.873333333
18251,5519988.446666666
18252,3936356.3133333335
18253,11838857.306666667
18254,3826655.42
18255,5027690.693333333
18256,5509718.953333333
18257,4796247.22
18258,6312814.72
18259,5006043.966666667
18260,5952138.24
18261,5401198.66
18262,10492656.84
18263,4377025.393333334
18264,5069249.006666667
18265,4390606.473333334
18266,4515778.6866666665
18267,6962244.04
18268,3381467.7533333334
18269,5437415.54
18270,4293100.88
18271,4546865.013333334
18272,3861534.8533333335
18273,3846683.72
18274,4564058.966666667
18275,5451434.3533333335
18276,4789364.406666666
18277,4553498.993333333
18278,4723179.74
18279,6708338.84
18280,4319667.493333333
18281,2036908.7733333334
18282,3616885.8
18283,5194899.7
18284,2462778.3866666667
18285,2862032.52
18286,3515259.053333333
18287,4345913.54
18288,3020782.1333333333
18289,3287543.1066666665
18290,4598950.926666667
18291,4242706.746666667
18292,6397795.513333334
18293,6637613.2
18294,6923785.82
18295,5198299.946666666
18296,5060828.1466666665
18297,2609572.46
18298,4210967.42
18299,5871287.38
18300,4190300.066666667
18301,4074509.6333333333
18302,3778185.76
18303,7911240.866666666
18304,3624600.0
18305,4355453.866666666
18306,5485061.553333334
18307,6523136.24
18308,3788501.2533333334
18309,4002476.2333333334
18310,10948883.393333333
18311,3774527.56
18312,2781864.433333333
18313,10535787.986666666
18314,4058616.88
18315,4817347.16
18316,4771042.733333333
18317,4169940.3
18318,5280219.226666667
18319,5557428.153333333
18320,3736257.2866666666
18321,2729641.7066666665
18322,3935966.8666666667
18323,3000699.1733333333
18324,5438334.306666667
18325,7227051.753333333
18326,6045018.12
18327,6499689.986666666
18328,7821912.053333334
18329,4913532.426666667
18330,4176415.14
18331,3525039.18
18332,4040351.8866666667
18333,4533692.74
18334,4903358.846666667
18335,5880476.873333333
18336,5238242.333333333
18337,6463262.886666667
18338,4231947.393333334
18339,6156164.453333333
18340,4253785.613333333
18341,4374309.246666667
18342,4083839.3066666666
18343,6888337.34
18344,3437746.8666666667
18345,2942177.013333333
18346,3893709.3266666667
18347,4190395.7333333334
18348,5834474.493333333
18349,4070846.566666667
18350,3482029.2066666665
18351,3896284.72
18352,5905436.586666667
18353,2283844.46
18354,7003840.1866666665
18355,3816505.6333333333
18356,4969346.066666666
18357,4561632.913333333
18358,4672606.113333333
18359,5772149.173333333
18360,3291938.66
18361,4513985.54
18362,5259625.113333333
18363,4186005.6533333333
18364,7701568.546666667
18365,5263027.866666666
18366,5392942.26
18367,8059931.54
18368,5033886.153333333
18369,6535521.933333334
18370,5076875.9
18371,3890974.8533333335
18372,3713219.2666666666
18373,9861606.2
18374,7410238.573333333
18375,3658492.16
18376,5921343.053333334
18377,7812397.793333333
18378,4270895.3
18379,2051952.1933333334
18380,3693963.566666667
18381,5025244.166666667
18382,3094685.5933333333
18383,9403371.32
18384,3230757.7533333334
18385,5674419.54
18386,5504910.933333334
18387,3690568.04
18388,4479641.573333333
18389,3836839.5933333333
18390,5808501.94
18391,3112614.7333333334
18392,8479254.213333333
18393,7879489.886666667
18394,4781181.026666666
18395,5536982.093333334
18396,3639020.993333333
18397,4894916.693333333
18398,3101506.6266666665
18399,5032966.56
18400,4493784.68
18401,5103276.12
18402,8110530.286666667
18403,3853032.26
18404,4438297.1866666665
18405,3192468.24
18406,7366475.92
18407,5605340.593333334
18408,4838960.52
18409,9497463.653333334
18410,4069494.6333333333
18411,5127835.986666666
18412,5350155.706666667
18413,4886930.8533333335
18414,4210151.213333333
18415,4166697.5866666664
18416,5058722.466666667
18417,5209464.806666667
18418,5160392.246666667
18419,6372474.06
18420,6772237.733333333
18421,4786171.966666667
18422,6043928.64
18423,3957672.64
18424,4484939.926666667
18425,4778805.8133333335
18426,5859224.346666667
18427,5055257.053333334
18428,4506150.486666666
18429,4946526.246666667
18430,5095775.446666666
18431,3944492.94
18432,3388451.3
18433,4346655.746666667
18434,3757928.7533333334
18435,5246950.98
18436,5805631.933333334
18437,5073304.106666666
18438,5983066.653333333
18439,6141497.626666667
18440,5568053.4
18441,4668281.826666667
18442,3916301.78
18443,6090277.526666666
18444,2153675.546666667
18445,4565592.88
18446,5043956.613333333
18447,4417684.253333333
18448,6652075.56
18449,4464233.106666666
18450,2461319.02
18451,8675352.766666668
18452,5154095.046666667
18453,6265323.913333333
18454,6422200.986666666
18455,5577231.613333333
18456,4727789.72
18457,5396730.793333333
18458,4320001.786666667
18459,4659862.766666667
18460,4248671.946666666
18461,7381200.74
18462,4750341.026666666
18463,2130132.0
18464,5097722.026666666
18465,4361851.44
18466,4499742.6466666665
18467,4542743.066666666
18468,5652919.526666666
18469,5935088.46
18470,8159115.22
18471,6160142.36
18472,3127601.3866666667
18473,6103397.746666667
18474,6776028.373333333
18475,4384232.68
18476,3249852.3933333335
18477,4511044.706666667
18478,4575043.48
18479,5875537.046666667
18480,4843452.2
18481,4050771.7666666666
18482,4452764.006666667
18483,5909259.786666667
18484,3439735.006666667
18485,4601162.893333334
18486,2500414.32
18487,4646701.806666667
18488,3978777.533333333
18489,6546984.613333333
18490,4963667.166666667
18491,1980459.9133333333
18492,5061977.3533333335
18493,4862463.426666667
18494,4364520.873333333
18495,3912030.8733333335
18496,4408713.073333333
18497,2144124.8066666666
18498,5348768.433333334
18499,6927528.533333333
18500,8101235.88
18501,5814775.873333333
18502,5054851.233333333
18503,4322795.466666667
18504,2093452.8466666667
18505,8197453.6866666665
18506,4042082.12
18507,3330443.76
18508,3459656.493333333
18509,5316334.06
18510,5015786.553333334
18511,3276029.1866666665
18512,3986868.42
18513,5482410.666666667
18514,5559867.14
18515,4987419.16
18516,5883478.44
18517,8278136.4
18518,5277813.766666667
18519,3520071.76
18520,4980116.16
18521,3264697.18
18522,7049279.746666667
18523,4110940.6266666665
18524,2176506.36
18525,4782017.886666667
18526,4416087.56
18527,3289344.4133333336
18528,5063000.1466666665
18529,4837595.106666666
18530,4696268.58
18531,8012507.366666666
18532,9809107.54
18533,5161478.753333333
18534,4705480.493333333
18535,2754015.053333333
18536,5928358.513333334
18537,5091200.726666667
18538,3592496.3733333335
18539,5551241.966666667
18540,4331279.573333333
18541,4590430.66
18542,6038504.626666667
18543,3917394.16
18544,4319949.28
18545,3544134.1933333334
18546,5372897.733333333
18547,4691918.493333333
18548,5800766.526666666
18549,3741875.2533333334
18550,5827383.7
18551,2883831.8866666667
18552,4011518.8466666667
18553,4498613.3
18554,3996495.26
18555,6063843.8533333335
18556,4191966.8866666667
18557,4162269.5733333332
18558,4006183.1733333333
18559,4842403.36
18560,4948232.8
18561,8932683.113333333
18562,7638782.726666667
18563,3493278.493333333
18564,3764033.82
18565,7873711.233333333
18566,2574633.8733333335
18567,7200751.386666667
18568,4339220.713333333
18569,4513134.8
18570,7407512.346666667
18571,4536215.486666666
18572,6554830.68
18573,2462581.32
18574,3912490.78
18575,4956932.64
18576,2682995.18
18577,5518981.173333333
18578,5084838.58
18579,3448895.68
18580,5612745.28
18581,5001480.6466666665
18582,8294589.553333334
18583,4563590.02
18584,3800916.6
18585,4973550.5
18586,6859532.706666667
18587,5137671.3533333335
18588,3080176.2466666666
18589,4740633.56
18590,4423041.093333334
18591,5200540.533333333
18592,4517835.066666666
18593,2948228.2933333335
18594,3574186.3933333335
18595,3492790.033333333
18596,4292527.02
18597,3955427.7266666666
18598,5756281.733333333
18599,5299837.633333334
18600,4406555.373333333
18601,3534034.16
18602,4001218.033333333
18603,6247132.76
18604,5497497.913333333
18605,4968656.98
18606,4513223.306666667
18607,6051153.086666667
18608,4341730.166666667
18609,5372467.96
18610,3086483.3266666667
18611,3495711.526666667
18612,3617103.42
18613,3883386.7333333334
18614,5411317.52
18615,4853886.386666667
18616,4603248.42
18617,5223196.393333334
18618,10771506.753333334
18619,4694588.1
18620,3502229.26
18621,4748153.12
18622,5520060.733333333
18623,9516035.433333334
18624,6677152.906666666
18625,5576517.38
18626,4840437.9
18627,4842478.6866666665
18628,4802123.433333334
18629,5566880.806666667
18630,4875452.226666667
18631,7462189.8533333335
18632,10702541.186666667
18633,5258598.126666667
18634,7081061.92
18635,6086872.693333333
18636,5902141.826666667
18637,4756094.013333334
18638,4953262.02
18639,3353433.8866666667
18640,5310633.293333333
18641,3480142.2333333334
18642,7675013.793333333
18643,4342025.9
18644,3928920.8066666666
18645,4606751.666666667
18646,5167411.333333333
18647,6942883.293333333
18648,3688999.433333333
18649,3692193.9
18650,4287699.513333334
18651,8701247.566666666
18652,4730087.833333333
18653,5113051.833333333
18654,3925745.28
18655,4642310.42
18656,3507852.026666667
18657,3857464.74
18658,5002283.82
18659,2919077.16
18660,3407475.3066666666
18661,4803717.493333333
18662,6384976.726666667
18663,3346641.8933333335
18664,5996243.806666667
18665,6674534.06
18666,4192126.1133333333
18667,3988358.2266666666
18668,6971586.673333333
18669,4512526.3133333335
18670,4828193.36
18671,4286589.133333334
18672,3920534.8066666666
18673,5264395.773333333
18674,3786978.8266666667
18675,4868290.753333333
18676,4840020.906666666
18677,6035340.64
18678,6539438.82
18679,3522130.78
18680,5384091.3
18681,4054753.08
18682,2506442.553333333
18683,3107403.22
18684,3453124.4133333336
18685,4490632.046666667
18686,3685175.9133333336
18687,4462235.786666667
18688,3651081.486666667
18689,4866214.6466666665
18690,3907019.74
18691,3657967.6333333333
18692,2841881.58
18693,4949210.76
18694,4232500.12
18695,4104387.4266666668
18696,2966771.4066666667
18697,7029023.76
18698,2807864.5933333333
18699,3607698.3533333335
18700,4964767.12
18701,5193854.013333334
18702,3847236.54
18703,5005470.68
18704,4808063.773333333
18705,4037289.52
18706,4909683.06
18707,3022242.04
18708,3296280.38
18709,3409304.7466666666
18710,4131891.3333333335
18711,3603898.6266666665
18712,5070148.533333333
18713,5091251.2
18714,5634878.926666667
18715,6479841.053333334
18716,4585985.746666667
18717,2448533.506666667
18718,4362993.926666667
18719,4060771.506666667
18720,5600340.093333334
18721,3540390.8733333335
18722,3941174.5933333333
18723,4020428.98
18724,4711986.4
18725,4846432.613333333
18726,3577256.44
18727,5494176.606666666
18728,5343800.1866666665
18729,4931540.666666667
18730,4212938.726666667
18731,5836074.373333333
18732,4542505.793333333
18733,6588813.9
18734,5814086.966666667
18735,3203278.54
18736,4975602.386666667
18737,5399973.373333333
18738,4025982.92
18739,4003199.6733333333
18740,4796257.666666667
18741,3535050.3
18742,4951930.52
18743,5416621.533333333
18744,4655347.713333333
18745,5266124.166666667
18746,3363987.04
18747,4698091.28
18748,6704943.606666666
18749,4496309.026666666
18750,7713862.66
18751,4072877.2666666666
18752,4117239.546666667
18753,5197883.1466666665
18754,4489673.026666666
18755,4756006.346666667
18756,5406429.24
18757,3461939.6
18758,3298929.72
18759,3881249.7466666666
18760,5314205.1
18761,4160278.453333333
18762,4320724.293333333
18763,4866909.506666667
18764,5842310.846666667
18765,3329559.04
18766,4261462.88
18767,5095482.093333334
18768,2347030.5733333332
18769,3984536.8
18770,4607274.326666667
18771,4617727.666666667
18772,4474866.773333333
18773,4508040.24
18774,8019352.446666666
18775,5683002.2
18776,4503586.213333333
18777,4629041.086666667
18778,5966793.786666667
18779,4156788.8133333335
18780,4244902.206666667
18781,7590972.666666667
18782,6888581.773333333
18783,7738651.386666667
18784,7155190.886666667
18785,3940262.52
18786,4549647.96
18787,3677032.1333333333
18788,3335637.446666667
18789,4129605.36
18790,6389211.34
18791,4566483.833333333
18792,4919798.666666667
18793,6217702.72
18794,3579592.1733333333
18795,4194211.2066666665
18796,6120042.32
18797,4384253.173333333
18798,4694460.986666666
18799,3796307.473333333
18800,6530463.913333333
18801,5970759.1466666665
18802,2408675.68
18803,4075501.82
18804,6713396.373333333
18805,4594306.206666667
18806,3153911.993333333
18807,3747651.12
18808,5336945.68
18809,9888122.046666667
18810,4170566.946666667
18811,5873014.3533333335
18812,4400135.193333333
18813,3760597.9
18814,3371568.1666666665
18815,6620716.3
18816,8375747.68
18817,7458294.56
18818,5193598.173333333
18819,5487266.94
18820,3546757.58
18821,2100357.04
18822,5153301.653333333
18823,3531658.06
18824,7003985.66
18825,3787721.5933333333
18826,4092783.8333333335
18827,3785642.6133333333
18828,4621017.133333334
18829,4254550.166666667
18830,5074096.36
18831,6193066.14
18832,3248323.5933333333
18833,2126071.9
18834,4955371.58
18835,3086624.6466666665
18836,5130885.066666666
18837,3726748.36
18838,5616222.866666666
18839,5257289.88
18840,4010791.3866666667
18841,4090055.92
18842,3692403.3933333335
18843,4748356.373333333
18844,5610851.173333333
18845,3406393.98
18846,5923043.673333333
18847,3581925.7866666666
18848,2423822.6133333333
18849,3823512.1266666665
18850,4070511.24
18851,3903215.5
18852,3829748.0733333332
18853,5509089.92
18854,4826798.886666667
18855,5113678.86
18856,4469330.28
18857,3580192.7933333335
18858,4766784.086666667
18859,5460629.38
18860,3018911.473333333
18861,5898024.9
18862,3103080.3466666667
18863,7315823.173333333
18864,4640744.36
18865,5158114.8133333335
18866,4481253.953333333
18867,5618480.206666667
18868,4580512.36
18869,6056388.413333333
18870,4825259.22
18871,3392665.06
18872,4521000.046666667
18873,3923846.5
18874,6132931.486666666
18875,6549547.94
18876,4715913.7
18877,3118863.6733333333
18878,4575416.74
18879,4081387.6933333334
18880,5933477.326666667
18881,6982825.926666667
18882,7247289.84
18883,4951462.46
18884,4772169.98
18885,4559745.32
18886,5117341.593333334
18887,4729972.24
18888,5737567.12
18889,6483947.593333334
18890,6932550.8533333335
18891,3472339.3266666667
18892,4010002.1933333334
18893,4212710.8533333335
18894,4014343.6133333333
18895,5238925.026666666
18896,3856474.1666666665
18897,8116638.6466666665
18898,3385707.2666666666
18899,4838102.333333333
18900,3484330.3866666667
18901,4004129.7266666666
18902,4596390.326666667
18903,3489044.24
18904,5137786.5
18905,5461409.393333334
18906,3966261.6
18907,5282736.606666666
18908,7875485.553333334
18909,7702920.633333334
18910,4641161.733333333
18911,4061432.24
18912,2892841.7533333334
18913,3781586.033333333
18914,8006527.266666667
18915,5943497.02
18916,4558968.76
18917,3918732.42
18918,4603647.8133333335
18919,5461765.1
18920,4606414.76
18921,3612526.04
18922,5800610.1
18923,5818127.46
18924,4623915.1
18925,4139919.8533333335
18926,4928018.666666667
18927,4724570.12
18928,4445737.286666667
18929,5007387.12
18930,5693413.213333333
18931,3796708.066666667
18932,3947639.9133333336
18933,4938163.653333333
18934,5732654.433333334
18935,6244969.74
18936,2128924.033333333
18937,6453578.986666666
18938,7196589.946666666
18939,5229782.066666666
18940,10315177.446666667
18941,7084173.753333333
18942,4124537.506666667
18943,4328850.753333333
18944,6217593.88
18945,8019207.446666666
18946,4240129.906666666
18947,6648132.82
18948,4101026.58
18949,7342446.5
18950,4973269.906666666
18951,5092529.993333333
18952,3465673.6
18953,5564067.533333333
18954,7918648.713333333
18955,5129108.36
18956,7090629.293333333
18957,2682089.2266666666
18958,5565601.66
18959,4520977.54
18960,3548906.1466666665
18961,3786116.1533333333
18962,4274976.4
18963,3523311.0733333332
18964,4378485.486666666
18965,4057159.1266666665
18966,2151503.76
18967,4752646.62
18968,3110449.48
18969,5222083.533333333
18970,5397047.066666666
18971,4312548.04
18972,7144221.926666667
18973,5727794.393333334
18974,5076777.653333333
18975,3118450.533333333
18976,4798332.886666667
18977,7809610.066666666
18978,3446957.0866666664
18979,5727224.046666667
18980,4316323.566666666
18981,5396567.593333334
18982,2082540.0533333332
18983,5375868.526666666
18984,5772237.553333334
18985,4480362.086666667
18986,6574992.286666667
18987,4499584.153333333
18988,3255694.986666667
18989,2644708.42
18990,3728133.2133333334
18991,5463156.886666667
18992,3457109.7133333334
18993,4275638.086666667
18994,4683065.26
18995,3350139.053333333
18996,4044299.3133333335
18997,5195219.753333333
18998,3573778.98
18999,4123427.7466666666
19000,5964081.18
19001,4386307.433333334
19002,2200343.1933333334
19003,4494738.913333333
19004,7070987.34
19005,3307112.1066666665
19006,4090471.62
19007,4917094.78
19008,3769384.2333333334
19009,3946218.053333333
19010,3181297.1733333333
19011,5053424.733333333
19012,2640312.9133333336
19013,4677062.533333333
19014,5044832.033333333
19015,3729527.8466666667
19016,4434323.286666667
19017,3314142.1466666665
19018,4255125.746666667
19019,5150395.44
19020,2104926.6733333333
19021,3422569.74
19022,4756427.62
19023,4465626.966666667
19024,2121140.68
19025,8156644.746666667
19026,5915476.713333333
19027,4458657.653333333
19028,2616377.1466666665
19029,8307732.533333333
19030,4091734.2933333335
19031,4693481.84
19032,5880940.093333334
19033,5582427.393333334
19034,4178013.486666667
19035,4072063.6133333333
19036,2976294.6466666665
19037,4099160.6133333333
19038,4603316.02
19039,4433443.973333334
19040,3505922.7266666666
19041,6822654.586666667
19042,4781900.88
19043,4736975.446666666
19044,4517373.14
19045,5544786.48
19046,4306409.1866666665
19047,3700502.1933333334
19048,4590096.486666666
19049,5992452.133333334
19050,4926138.693333333
19051,6073329.8
19052,5989792.42
19053,4483543.82
19054,6059624.48
19055,2077452.6066666667
19056,2930980.9266666668
19057,5209625.44
19058,7882766.933333334
19059,3996367.8333333335
19060,2832056.5
19061,4026507.1933333334
19062,3974606.6333333333
19063,6363876.12
19064,3783080.1666666665
19065,4772825.273333333
19066,4930744.8533333335
19067,3747750.02
19068,6888890.3133333335
19069,3725979.12
19070,6538965.3133333335
19071,5520356.753333333
19072,5556621.133333334
19073,5127851.993333333
19074,3816109.933333333
19075,3374161.22
19076,4459232.973333334
19077,3605098.2933333335
19078,5731795.673333333
19079,2586204.88
19080,4595983.946666666
19081,4476781.306666667
19082,5031323.026666666
19083,3188235.493333333
19084,4881216.78
19085,3445637.7333333334
19086,4827815.666666667
19087,3574390.0
19088,2878307.3866666667
19089,4628854.986666666
19090,5111469.873333333
19091,5520121.973333334
19092,6495539.06
19093,4842160.026666666
19094,7040861.2
19095,4073444.5
19096,3828808.2666666666
19097,7815859.673333333
19098,3899602.26
19099,3981867.2733333334
19100,3672247.8066666666
19101,5354416.88
19102,6592099.833333333
19103,2367702.7866666666
19104,4740344.086666667
19105,7906065.553333334
19106,4776577.626666667
19107,4265518.366666666
19108,5057866.36
19109,4634746.16
19110,5288110.1
19111,4689790.16
19112,5028496.693333333
19113,4134915.6266666665
19114,4100085.66
19115,5792956.493333333
19116,3305234.1066666665
19117,3807838.34
19118,4889232.426666667
19119,4000173.006666667
19120,3524435.033333333
19121,4075902.6266666665
19122,3895615.053333333
19123,4901440.906666666
19124,3534572.5933333333
19125,3751226.033333333
19126,3267707.3133333335
19127,2994978.9133333336
19128,5297811.06
19129,2941433.54
19130,4773142.793333333
19131,5171089.553333334
19132,2663964.3466666667
19133,4930509.633333334
19134,4250776.84
19135,4273505.413333333
19136,4254214.48
19137,4713197.84
19138,3433448.12
19139,5289794.473333334
19140,4060546.56
19141,3572356.88
19142,6708697.1866666665
19143,6077174.3
19144,4350538.78
19145,4970093.606666666
19146,6511299.426666667
19147,7978031.266666667
19148,3446216.24
19149,5426190.28
19150,4025962.6666666665
19151,3914008.046666667
19152,2759433.5
19153,2825286.7866666666
19154,5032160.36
19155,5522869.826666667
19156,4454315.633333334
19157,3729327.42
19158,5242073.42
19159,3871830.8933333335
19160,5611366.286666667
19161,4700521.52
19162,5341331.953333333
19163,8308973.426666667
19164,2770804.5933333333
19165,4941777.633333334
19166,5318936.373333333
19167,5558548.826666667
19168,4914994.286666667
19169,3744201.72
19170,1976158.1933333334
19171,3544631.3066666666
19172,4671320.806666667
19173,6092613.72
19174,5563330.606666666
19175,4881109.226666667
19176,6285910.66
19177,5640093.24
19178,5376145.506666667
19179,4753395.946666666
19180,5124992.006666667
19181,5051162.18
19182,9001363.246666666
19183,4575011.486666666
19184,5004488.6466666665
19185,3575379.486666667
19186,3856144.48
19187,7711644.286666667
19188,3444717.8333333335
19189,6852077.826666667
19190,6400916.44
19191,4591115.653333333
19192,5916786.906666666
19193,3670205.66
19194,7475032.693333333
19195,6642958.94
19196,2900054.52
19197,4817552.86
19198,3441744.04
19199,3630411.92
19200,3596858.7
19201,4817598.3533333335
19202,4728812.526666666
19203,6602557.333333333
19204,6343949.833333333
19205,4509060.386666667
19206,6358091.453333333
19207,5491899.166666667
19208,4265317.3
19209,4254359.66
19210,5041096.213333333
19211,5578660.3533333335
19212,3386518.58
19213,4190385.8
19214,3919798.553333333
19215,1949831.2666666666
19216,4305553.193333333
19217,3558607.2
19218,6542921.346666667
19219,6104444.886666667
19220,4581028.486666666
19221,5115583.233333333
19222,6255143.653333333
19223,3345313.0
19224,4731117.413333333
19225,9826478.473333333
19226,4111930.013333333
19227,4101975.6133333333
19228,4724698.08
19229,5902310.5
19230,3966642.7533333334
19231,4060779.2333333334
19232,4310579.546666667
19233,6382412.46
19234,3872925.8266666667
19235,5105168.26
19236,7472617.68
19237,6670992.74
19238,3239276.74
19239,4173059.2466666666
19240,7563022.306666667
19241,4565865.82
19242,5187556.506666667
19243,3794600.066666667
19244,4131936.38
19245,5005962.726666667
19246,4808443.38
19247,6740607.706666667
19248,3478139.066666667
19249,5123200.093333334
19250,5346886.746666667
19251,3438507.04
19252,5432967.246666667
19253,5037270.766666667
19254,4646803.633333334
19255,2242706.0866666664
19256,7345397.68
19257,6155460.1466666665
19258,5227077.446666666
19259,6187772.06
19260,4378556.133333334
19261,3844098.6733333333
19262,5397149.626666667
19263,4038786.98
19264,4936716.94
19265,4982574.3
19266,4584119.1
19267,4119236.6
19268,7645624.8533333335
19269,3415942.053333333
19270,5596908.24
19271,5800564.28
19272,5704538.04
19273,6308222.933333334
19274,7550692.94
19275,4623268.06
19276,3800485.013333333
19277,3211288.2133333334
19278,7758027.32
19279,3652622.6533333333
19280,2709345.6333333333
19281,3516360.2733333334
19282,4705113.693333333
19283,3998004.513333333
19284,2606597.7333333334
19285,8495288.306666667
19286,6279533.206666667
19287,3832013.8933333335
19288,4790817.68
19289,5198816.04
19290,1938556.6666666667
19291,4398989.04
19292,5158479.28
19293,4759834.78
19294,10117519.393333333
19295,7098501.913333333
19296,3621335.1866666665
19297,3833044.6333333333
19298,6893476.033333333
19299,6309282.32
19300,4314496.48
19301,4257817.293333333
19302,4359581.32
19303,5070685.32
19304,4744200.66
19305,5714928.026666666
19306,7271412.086666667
19307,4429563.3533333335
19308,4136783.84
19309,3547561.6933333334
19310,4098442.506666667
19311,6424808.873333333
19312,3861783.92
19313,4529891.16
19314,5834045.793333333
19315,3513291.566666667
19316,4523457.78
19317,4152423.78
19318,4393891.573333333
19319,11065578.873333333
19320,4506712.76
19321,6122204.846666667
19322,5065122.486666666
19323,4970613.8133333335
19324,4895809.066666666
19325,3794978.1466666665
19326,7774258.466666667
19327,4888523.08
19328,7230336.966666667
19329,3607259.7866666666
19330,4032435.6666666665
19331,5973845.94
19332,4669352.093333334
19333,5521855.073333333
19334,2589837.8666666667
19335,7004176.26
19336,5235068.36
19337,7411849.553333334
19338,5140752.206666667
19339,5628697.093333334
19340,3365465.36
19341,5612449.6866666665
19342,4297878.34
19343,5172158.113333333
19344,4766553.92
19345,5250009.306666667
19346,5731614.82
19347,3434198.1066666665
19348,5523057.373333333
19349,2656480.7866666666
19350,3908462.1466666665
19351,4664426.653333333
19352,8531315.613333333
19353,2693688.026666667
19354,4382869.06
19355,5112775.866666666
19356,4732390.513333334
19357,4004422.8533333335
19358,3776863.3266666667
19359,9428006.686666667
19360,4710689.673333333
19361,3374714.3733333335
19362,3312430.3266666667
19363,6112156.173333333
19364,4386709.033333333
19365,7275166.213333333
19366,4206756.826666667
19367,13307726.166666666
19368,4186646.7266666666
19369,4862469.073333333
19370,6394947.486666666
19371,5516517.593333334
19372,5423877.126666667
19373,6200504.746666667
19374,5410849.546666667
19375,3613966.2266666666
19376,4217477.46
19377,6817854.653333333
19378,6870147.546666667
19379,3723475.98
19380,4741184.8133333335
19381,10639336.926666666
19382,4206937.193333333
19383,4202745.073333333
19384,4338690.153333333
